champion_id,champion_kr,champion_en,title_kr,tags,slot,skill_kr,skill_en,cooldown,desc_kr
Vi,바이,Vi,필트오버의 집행자,Fighter|Assassin,E,끈질긴 힘,Relentless Force,1,바이의 다음 공격이 대상을 관통하여 뒤에 있는 적들에게 피해를 가합니다.
Vi,바이,Vi,필트오버의 집행자,Fighter|Assassin,R,정지 명령,Cease and Desist,140/115/90,"바이가 적을 추격하며 중간에 걸리는 유닛들을 옆으로 밀어냅니다. 대상에 다다르면 공중으로 띄워올리고 뒤따라 점프하여, 바닥으로 쿵 찍어누릅니다."
Viego,비에고,Viego,몰락한 왕,Fighter|Assassin,P,군주의 지배,Sovereign's Domination,-,비에고 앞에서 쓰러지는 적은 망령이 됩니다. 망령을 공격하면 비에고가 일시적으로 죽은 적의 몸을 지배하며 대상 최대 체력의 일부만큼 체력을 회복하고 대상의 기본 스킬과 아이템을 사용할 수 있습니다. 적의 궁극기는 제외되는 대신 자신의 궁극기를 비용 소모 없이 한 번 사용할 수 있습니다.
Viego,비에고,Viego,몰락한 왕,Fighter|Assassin,Q,몰락한 왕의 검,Blade of the Ruined King,5/4.5/4/3.5/3,비에고의 유령 칼날이 적중 시 현재 체력에 비례한 추가 피해를 입히고 최근 비에고의 스킬에 적중당한 적들을 두 번 공격하여 체력을 훔칩니다. 비에고는 이 스킬을 사용해 양손검을 찔러 전방의 적을 꿰뚫을 수 있습니다.
Viego,비에고,Viego,몰락한 왕,Fighter|Assassin,W,망령의 나락,Spectral Maw,8,비에고가 충전한 다음 전방으로 돌진하여 응축된 검은 안개 구체를 발사하고 처음으로 적중한 적을 기절시킵니다.
Viego,비에고,Viego,몰락한 왕,Fighter|Assassin,E,안개의 길,Harrowed Path,14/12/10/8/6,"비에고가 명령을 내려 검은 안개가 지형을 맴돕니다. 비에고가 망령이 되어 안개 속에 숨고 위장 효과, 이동 속도, 공격 속도를 얻습니다."
Viego,비에고,Viego,몰락한 왕,Fighter|Assassin,R,심장 파괴자,Heartbreaker,120/100/80,비에고가 근처로 순간이동하여 적 챔피언에게 다다르면 심장을 공격하고 파괴적인 충격파를 일으켜 대상 주변의 적을 밀어냅니다.
Viktor,빅토르,Viktor,아케인의 전령관,Mage,P,영광스러운 진화,Glorious Evolution,-,빅토르가 적을 처치할 때마다 마공학 파편을 얻습니다. 마공학 파편을 100개 획득할 때마다 빅토르의 사용 스킬이 영구적으로 증강됩니다. 기본 스킬을 모두 업그레이드한 후에는 마공학 파편을 100개 모아 궁극기를 증강할 수 있습니다.
Viktor,빅토르,Viktor,아케인의 전령관,Mage,Q,힘의 흡수,Siphon Power,9/8/7/6/5,빅토르가 적 유닛에 폭발을 일으켜 마법 피해를 입히며 보호막을 얻고 다음번 기본 공격이 강화됩니다. 증강: 스킬 사용 시 빅토르의 이동 속도가 빨라지고 힘의 흡수 보호막 흡수량이 60% 증가합니다.
Viktor,빅토르,Viktor,아케인의 전령관,Mage,W,중력장,Gravity Field,17/16/15/14/13,빅토르가 강력한 중력장을 생성해 해당 지역 안에 들어온 적들을 느리게 만듭니다. 중력장에 오래 머무르는 적은 기절합니다. 증강: 빅토르의 스킬이 적을 둔화시킵니다.
Viktor,빅토르,Viktor,아케인의 전령관,Mage,E,마법공학 광선,Hextech Ray,12/11/10/9/8,빅토르가 생체기계 팔을 사용해 땅을 일직선으로 가르는 마법공학 광선을 쏘아 경로상의 적 모두에게 피해를 입힙니다. 증강: 마법공학 광선 파동에 이어 폭발이 일어나 마법 피해를 입힙니다.
Viktor,빅토르,Viktor,아케인의 전령관,Mage,R,아케인 폭풍,Arcane Storm,120/100/80,빅토르가 목표 위치에 아케인 폭풍을 일으켜 대상 지역에 있는 적에게 마법 피해를 입히며 적의 정신 집중을 끊습니다. 폭풍은 주위 적에게 주기적으로 마법 피해를 주고 빅토르가 진행 방향을 바꿀 수 있습니다. 증강: 아케인 폭풍이 25% 빠르게 이동하고 챔피언이 폭풍으로부터 피해를 입은 후 죽을 때마다 폭풍의 크기가 커지고 지속시간이 증가합니다.
Vladimir,블라디미르,Vladimir,진홍빛 사신,Mage|Fighter,P,핏빛 계약,Crimson Pact,-,"블라디미르는 추가 체력 30당 1의 주문력을 얻으며, 주문력 1당 1.6의 체력을 얻습니다. (이 효과는 서로 중첩되지 않습니다.)"
Vladimir,블라디미르,Vladimir,진홍빛 사신,Mage|Fighter,Q,수혈,Transfusion,9/7.9/6.8/5.7/4.6,블라디미르가 대상 적으로부터 체력을 흡수합니다. 수혈을 충분히 한 뒤에는 수혈의 피해량과 치유량이 잠깐 동안 크게 늘어납니다.
Vladimir,블라디미르,Vladimir,진홍빛 사신,Mage|Fighter,W,피의 웅덩이,Sanguine Pool,28/25/22/19/16,블라디미르가 피의 웅덩이로 변해 2초 동안 공격 대상이 되지 않습니다. 또한 웅덩이 위에 서 있는 적의 속도가 느려지며 블라디미르가 이들의 체력을 흡수합니다.
Vladimir,블라디미르,Vladimir,진홍빛 사신,Mage|Fighter,E,선혈의 파도,Tides of Blood,13/11/9/7/5,블라디미르가 자신의 체력을 희생해 피의 웅덩이를 채웁니다. 웅덩이가 파도를 방출하면 주변 지역에 피해를 입히지만 적 유닛이 파도를 가로막을 수 있습니다.
Vladimir,블라디미르,Vladimir,진홍빛 사신,Mage|Fighter,R,혈사병,Hemoplague,120,블라디미르가 혈사병으로 목표 지역을 오염시킵니다. 질병에 감염된 적은 일정 시간 동안 더 큰 피해를 입습니다. 감염된 적은 몇 초 뒤 마법 피해를 입으며 피해를 입은 적 챔피언 수에 비례해 블라디미르의 체력이 회복됩니다.
Volibear,볼리베어,Volibear,무자비한 폭풍,Fighter|Tank,P,무자비한 폭풍,The Relentless Storm,-,볼리베어가 기본 공격을 하거나 스킬을 사용하면 공격 속도가 증가하며 최대 중첩 상태에서 공격 시 주변 적들에게 추가 마법 피해를 입힙니다.
Volibear,볼리베어,Volibear,무자비한 폭풍,Fighter|Tank,Q,번개 강타,Thundering Smash,12/11.5/11/10.5/10,볼리베어가 적을 향해 이동할 때 이동 속도가 증가하며 처음으로 기본 공격하는 대상을 기절시키고 피해를 입힙니다.
Volibear,볼리베어,Volibear,무자비한 폭풍,Fighter|Tank,W,광란의 상처,Frenzied Maul,5,볼리베어가 적에게 피해를 입혀 적중 시 효과를 적용하고 표식을 남깁니다. 표식을 남긴 대상에게 다시 이 스킬을 사용하면 추가 피해를 입히고 체력을 회복합니다.
Volibear,볼리베어,Volibear,무자비한 폭풍,Fighter|Tank,E,천공 분열,Sky Splitter,16,볼리베어가 지정한 위치에 번개를 소환해 적에게 피해를 입히고 둔화시킵니다. 볼리베어가 폭발 반경 안에 있으면 보호막을 얻습니다.
Volibear,볼리베어,Volibear,무자비한 폭풍,Fighter|Tank,R,폭풍을 부르는 자,Stormbringer,160/135/110,볼리베어가 지정한 위치로 도약하여 아래에 있는 적을 둔화시키고 피해를 입히며 추가 체력을 얻습니다. 볼리베어가 착지한 곳 근처에 있는 포탑은 일시적으로 비활성화됩니다.
Warwick,워윅,Warwick,자운의 고삐 풀린 분노,Fighter|Tank,P,끝없는 허기,Eternal Hunger,-,워윅이 기본 공격 시 추가 마법 피해를 입힙니다. 워윅의 체력이 50% 아래로 내려가면 추가 피해량만큼 체력을 회복합니다. 체력이 25% 아래로 내려가면 체력 회복량이 세 배로 증가합니다.
Warwick,워윅,Warwick,자운의 고삐 풀린 분노,Fighter|Tank,Q,야수의 송곳니,Jaws of the Beast,8/7.5/7/6.5/6,워윅이 앞으로 도약해 대상을 물고 대상 최대 체력에 비례한 피해를 입힙니다. 이때 워윅은 입힌 피해량만큼 체력을 회복합니다.
Warwick,워윅,Warwick,자운의 고삐 풀린 분노,Fighter|Tank,W,피의 사냥,Blood Hunt,80/70/60/50/40,체력이 50% 미만인 적을 감지합니다. 이 대상에게 이동할 때는 워윅의 이동 속도가 증가하고 대상에 대한 공격 속도도 증가합니다. 적의 체력이 25% 아래로 내려가면 워윅이 광분하며 추가 효과가 세 배로 증가합니다.
Warwick,워윅,Warwick,자운의 고삐 풀린 분노,Fighter|Tank,E,원시의 포효,Primal Howl,15/14/13/12/11,2.5초 동안 워윅이 입는 피해가 감소합니다. 지속시간이 종료되거나 스킬을 재사용하면 워윅이 포효하며 근처의 모든 적을 1초 동안 도망치게 합니다.
Warwick,워윅,Warwick,자운의 고삐 풀린 분노,Fighter|Tank,R,무한의 구속,Infinite Duress,110/90/70,워윅이 지정한 방향으로 도약해 (도약 거리는 추가 이동 속도에 비례) 첫 번째로 부딪힌 챔피언을 1.5초 동안 제압합니다.
Xayah,자야,Xayah,저항하는 자,Marksman,P,관통상,Clean Cuts,-,스킬 사용 후 다음 기본 공격이 경로에 있는 적을 모두 관통하고 깃털을 남깁니다.
Xayah,자야,Xayah,저항하는 자,Marksman,Q,깃털 연타,Double Daggers,10/9.5/9/8.5/8,자야가 일렬로 두 개의 깃털을 던집니다. 깃털은 마지막에 땅에 떨어지며 나중에 다시 불러들일 수 있습니다.
Xayah,자야,Xayah,저항하는 자,Marksman,W,죽음의 깃,Deadly Plumage,18/17/16/15/14,자야가 깃털 칼날 폭풍을 일으켜 기본 공격의 피해량과 공격 속도가 상승합니다. 적 챔피언을 공격하면 이동 속도도 증가합니다.
Xayah,자야,Xayah,저항하는 자,Marksman,E,깃부르미,Bladecaller,12/11/10/9/8,모든 깃털을 자신에게로 불러들여 경로에 있는 적에게 피해를 입히고 속박시킵니다.
Xayah,자야,Xayah,저항하는 자,Marksman,R,저항의 비상,Featherstorm,140/120/100,"자야가 공중으로 도약해 잠시 동안 대상으로 지정할 수 없게 되고, 잠시 후 원뿔 모양으로 깃털을 발사합니다. 깃털은 마지막에 땅에 떨어지며 나중에 다시 불러들일 수 있습니다."
Xerath,제라스,Xerath,초월한 마법사,Mage|Support,P,마나 쇄도,Mana Surge,-,제라스의 기본 공격이 주기적으로 마나를 회복해 줍니다. 제라스가 유닛을 처치하면 이 스킬의 재사용 대기시간이 감소합니다.
Xerath,제라스,Xerath,초월한 마법사,Mage|Support,Q,비전 파동,Arcanopulse,9/8/7/6/5,긴 사거리를 지닌 에너지 포를 쏘아 적중한 모든 적에게 마법 피해를 줍니다.
Xerath,제라스,Xerath,초월한 마법사,Mage|Support,W,파멸의 눈,Eye of Destruction,14/13/12/11/10,"비전 에너지 폭격을 가하여 목표 지역에 있는 모든 적의 속도를 늦추고 마법 피해를 가합니다. 범위 중앙에 있는 대상은 추가 피해를 입고, 더 강한 둔화 효과를 적용받습니다."
Xerath,제라스,Xerath,초월한 마법사,Mage|Support,E,충격 구체,Shocking Orb,13/12.5/12/11.5/11,적 한 명에게 마법 피해를 주며 기절시킵니다.
Xerath,제라스,Xerath,초월한 마법사,Mage|Support,R,비전 의식,Rite of the Arcane,130/115/100,"제라스가 이동 불가 상태가 되며, 원거리 공격을 여러 발 발사할 수 있게 됩니다."
XinZhao,신 짜오,Xin Zhao,데마시아의 호위무사,Fighter|Tank,P,결심,Determination,-,세 번째 기본 공격 시마다 추가 피해를 입히고 자신의 체력을 회복합니다.
XinZhao,신 짜오,Xin Zhao,데마시아의 호위무사,Fighter|Tank,Q,삼조격,Three Talon Strike,7/6.5/6/5.5/5,"신 짜오의 다음 세 번의 기본 공격이 더 큰 피해를 입히고, 세 번째 공격에서 상대를 공중으로 띄웁니다."
XinZhao,신 짜오,Xin Zhao,데마시아의 호위무사,Fighter|Tank,W,풍전참뢰,Wind Becomes Lightning,12/11/10/9/8,신 짜오가 창으로 앞을 가른 뒤 그대로 찌릅니다. 적중당한 적은 둔화되며 도전 받은 상태가 됩니다.
XinZhao,신 짜오,Xin Zhao,데마시아의 호위무사,Fighter|Tank,E,무쌍돌격,Audacious Charge,11,신 짜오가 적에게 돌격하여 공격 속도를 얻고 그 지점에 있던 모든 적에게 피해를 입히며 잠시 둔화시킵니다. 도전 받은 상태인 대상에게는 이 스킬의 사거리가 증가합니다.
XinZhao,신 짜오,Xin Zhao,데마시아의 호위무사,Fighter|Tank,R,현월수호,Crescent Guard,120/110/100,"기본 지속 효과로 신 짜오가 자신이 최근에 피해를 입힌 적에게 도전합니다. 사용 시, 신 짜오가 주위 적들에게 각 유닛의 현재 체력에 비례한 피해를 입히고 도전 받지 않은 대상을 뒤로 밀어내며 일정 거리 밖에 있는 적 챔피언에게 피해를 받지 않는 상태가 됩니다."
Yasuo,야스오,Yasuo,용서받지 못한 자,Fighter|Assassin,P,낭인의 길,Way of the Wanderer,-,"야스오의 치명타 확률이 증가합니다. 또한, 야스오는 이동할 때마다 보호막이 충전되며, 챔피언이나 몬스터로부터 피해를 입으면 보호막이 발동됩니다."
Yasuo,야스오,Yasuo,용서받지 못한 자,Fighter|Assassin,Q,강철 폭풍,Steel Tempest,4,"전방으로 내질러 일직선 상의 모든 적에게 피해를 입힙니다. 적중 시, 몇 초간 폭풍 구름 효과가 1회 중첩됩니다. 2회 중첩되면 강철 폭풍 스킬이 회오리바람을 발사하여 공중으로 띄워올립니다. 강철 폭풍은 기본 공격으로 간주되어 같은 효과가 적용됩니다."
Yasuo,야스오,Yasuo,용서받지 못한 자,Fighter|Assassin,W,바람 장막,Wind Wall,25/23/21/19/17,4초간 모든 적의 투사체를 막아주는 움직이는 벽을 생성합니다.
Yasuo,야스오,Yasuo,용서받지 못한 자,Fighter|Assassin,E,질풍검,Sweeping Blade,0.5/0.4/0.3/0.2/0.1,"대상 적을 뚫고 돌진하여 마법 피해를 입힙니다. 이후 사용할 때마다 돌진의 피해량이 증가하며 최대치에 도달하면 더 이상 증가하지 않습니다. 몇 초 내에는 동일한 대상에게 재사용할 수 없습니다. 돌진 도중 사용할 경우, 강철 폭풍이 원형으로 타격합니다."
Yasuo,야스오,Yasuo,용서받지 못한 자,Fighter|Assassin,R,최후의 숨결,Last Breath,70/50/30,"공중에 뜬 적 챔피언에게 점멸하여 물리 피해를 입히고, 해당 지역에서 공중에 떠 있는 모든 적을 공중에 붙들어둡니다. 기류가 최대치로 차는 대신, 폭풍 구름의 중첩이 모두 초기화됩니다. 이후 몇 초 동안 야스오의 치명타에 높은 방어구 관통력이 추가로 적용됩니다."
Yone,요네,Yone,잊히지 못한 자,Fighter|Assassin,P,사냥꾼의 길,Way of the Hunter,-,요네가 두 번째 공격을 할 때마다 마법 피해를 입힙니다. 또한 요네의 치명타 확률이 증가합니다.
Yone,요네,Yone,잊히지 못한 자,Fighter|Assassin,Q,필멸의 검,Mortal Steel,4,"전방으로 검을 내질러 일직선상의 모든 적에게 피해를 입힙니다. 적중 시, 몇 초간 폭풍 구름 효과가 1회 중첩됩니다. 2회 중첩되면 전방으로 돌진하며 돌풍을 날려 적을 공중으로 띄워 올립니다."
Yone,요네,Yone,잊히지 못한 자,Fighter|Assassin,W,영혼 가르기,Spirit Cleave,14,전방 원뿔 범위 내 모든 적을 가르며 보호막을 획득합니다. 적중한 챔피언 수만큼 보호막 흡수량이 증가합니다. 영혼 가르기의 재사용 대기시간과 시전 시간은 공격 속도에 비례합니다.
Yone,요네,Yone,잊히지 못한 자,Fighter|Assassin,E,영혼해방,Soul Unbound,22/19/16/13/10,요네의 영혼이 육신을 떠나 이동 속도가 증가합니다. 지속시간이 끝나면 요네의 영혼은 다시 육신으로 돌아오며 영혼 상태에서 입힌 피해량의 일부를 다시 입힙니다.
Yone,요네,Yone,잊히지 못한 자,Fighter|Assassin,R,운명봉인,Fate Sealed,120/100/80,요네가 강력한 일격을 날리며 경로에 있는 마지막 챔피언 뒤로 순간적으로 이동하고 적중한 모든 적을 자신 쪽으로 끌어당깁니다.
Yorick,요릭,Yorick,영혼의 길잡이,Fighter|Tank,P,영혼의 길잡이,Shepherd of Souls,-,저주받은 무리: 요릭이 안개 망령 무리를 소환해 주변 적을 공격합니다.
Yorick,요릭,Yorick,영혼의 길잡이,Fighter|Tank,Q,최후의 의식,Last Rites,6/5.5/5/4.5/4,요릭이 다음번 기본 공격 시 추가 피해를 입히고 체력을 회복합니다. 대상이 챔피언이나 대형 몬스터인 경우 또는 대상을 처치하면 무덤이 생성됩니다.
